id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
8950408,1200,APARTMENT,PENTHOUSE,464500.0,FOR_SALE,2.0,137.0,USA_INSTALLED,False,False,True,18.0,,,,,False,AS_NEW
8703119,1130,APARTMENT,PENTHOUSE,476000.0,FOR_SALE,3.0,156.0,USA_HYPER_EQUIPPED,,False,True,43.0,,,,4.0,,AS_NEW
8950407,1200,APARTMENT,PENTHOUSE,479000.0,FOR_SALE,2.0,135.0,USA_INSTALLED,False,False,True,43.0,,,,,False,AS_NEW
8903563,1200,APARTMENT,APARTMENT,499000.0,FOR_SALE,3.0,124.0,HYPER_EQUIPPED,False,False,True,7.0,,,,4.0,,AS_NEW
8909856,1080,APARTMENT,PENTHOUSE,499000.0,FOR_SALE,3.0,214.0,USA_HYPER_EQUIPPED,False,False,True,50.0,,,,,False,AS_NEW
8841975,1200,APARTMENT,APARTMENT,499000.0,FOR_SALE,3.0,124.0,USA_HYPER_EQUIPPED,False,False,True,9.0,,,,4.0,False,AS_NEW
8855273,1050,APARTMENT,APARTMENT,510000.0,FOR_SALE,3.0,116.0,USA_HYPER_EQUIPPED,False,False,True,8.0,,,,2.0,False,AS_NEW
9013277,1040,APARTMENT,LOFT,557600.0,FOR_SALE,2.0,136.0,HYPER_EQUIPPED,,False,,,,,,,,JUST_RENOVATED
8940436,1200,APARTMENT,APARTMENT,625000.0,FOR_SALE,3.0,164.0,HYPER_EQUIPPED,False,False,True,85.0,,,,4.0,False,AS_NEW
8909855,1200,APARTMENT,PENTHOUSE,625000.0,FOR_SALE,3.0,164.0,USA_HYPER_EQUIPPED,False,False,True,85.0,,,,2.0,False,AS_NEW
9017545,1160,APARTMENT,APARTMENT,630000.0,FOR_SALE,3.0,160.0,USA_INSTALLED,False,False,True,23.0,,,,4.0,False,AS_NEW
8994237,1180,APARTMENT,APARTMENT,769000.0,FOR_SALE,2.0,142.0,USA_HYPER_EQUIPPED,False,False,True,40.0,,,,2.0,False,AS_NEW
8952405,1180,APARTMENT,APARTMENT,769000.0,FOR_SALE,2.0,142.0,USA_HYPER_EQUIPPED,False,False,True,40.0,,,,3.0,False,AS_NEW
8974454,1200,APARTMENT,DUPLEX,775000.0,FOR_SALE,4.0,238.0,USA_HYPER_EQUIPPED,,False,True,81.0,,,,4.0,,AS_NEW
8977504,1150,APARTMENT,PENTHOUSE,795000.0,FOR_SALE,2.0,138.0,HYPER_EQUIPPED,False,False,True,82.0,,,,4.0,False,AS_NEW
9000195,1200,APARTMENT,PENTHOUSE,840000.0,FOR_SALE,4.0,238.0,HYPER_EQUIPPED,False,False,True,93.0,,,,4.0,False,AS_NEW
8974452,1200,APARTMENT,DUPLEX,840000.0,FOR_SALE,4.0,220.0,USA_HYPER_EQUIPPED,,False,True,85.0,,,,4.0,,AS_NEW
9002329,1180,APARTMENT,PENTHOUSE,1500000.0,FOR_SALE,3.0,220.0,USA_HYPER_EQUIPPED,False,False,True,60.0,,,,3.0,False,AS_NEW
8943751,1180,APARTMENT,APARTMENT,1500000.0,FOR_SALE,3.0,220.0,INSTALLED,True,False,True,60.0,,,,4.0,False,AS_NEW
8876611,1050,APARTMENT,APARTMENT,1550000.0,FOR_SALE,3.0,212.0,HYPER_EQUIPPED,False,False,True,39.0,,,,3.0,False,AS_NEW
8952406,1050,APARTMENT,PENTHOUSE,2500000.0,FOR_SALE,4.0,277.0,USA_HYPER_EQUIPPED,False,False,True,111.0,,,,2.0,False,AS_NEW
8935749,1050,APARTMENT,PENTHOUSE,2500000.0,FOR_SALE,4.0,277.0,USA_HYPER_EQUIPPED,False,False,True,111.0,,,,2.0,False,AS_NEW
8993145,9300,HOUSE,HOUSE,325000.0,FOR_SALE,3.0,155.0,INSTALLED,,False,True,25.0,True,135.0,230.0,2.0,,GOOD
8918930,9500,HOUSE,HOUSE,385000.0,FOR_SALE,2.0,231.0,,True,False,,,True,633.0,789.0,3.0,False,JUST_RENOVATED
9034801,4040,APARTMENT,APARTMENT,106000.0,FOR_SALE,3.0,100.0,NOT_INSTALLED,False,False,,,,,,2.0,,GOOD
9043026,2630,HOUSE,TOWN_HOUSE,279000.0,FOR_SALE,2.0,123.0,SEMI_EQUIPPED,,False,True,6.0,True,135.0,178.0,,,AS_NEW
9026420,6230,HOUSE,HOUSE,149900.0,FOR_SALE,3.0,170.0,NOT_INSTALLED,False,False,,,True,400.0,500.0,3.0,False,TO_RENOVATE
9026430,9600,HOUSE,HOUSE,269500.0,FOR_SALE,4.0,170.0,HYPER_EQUIPPED,False,False,True,30.0,True,350.0,502.0,3.0,False,JUST_RENOVATED
9026307,4000,HOUSE,HOUSE,329000.0,FOR_SALE,3.0,205.0,INSTALLED,False,False,True,20.0,True,200.0,275.0,2.0,False,GOOD
8982858,4450,HOUSE,VILLA,420000.0,FOR_SALE,4.0,210.0,USA_HYPER_EQUIPPED,,True,True,14.0,True,760.0,1100.0,4.0,,AS_NEW
9026253,1040,APARTMENT,APARTMENT,620000.0,FOR_SALE,3.0,196.0,HYPER_EQUIPPED,False,False,True,16.0,,,,2.0,False,AS_NEW
8777614,8301,APARTMENT,APARTMENT,1045000.0,FOR_SALE,3.0,106.0,INSTALLED,,False,True,,True,,,2.0,False,GOOD
9037255,1160,APARTMENT,GROUND_FLOOR,383000.0,FOR_SALE,2.0,101.0,USA_HYPER_EQUIPPED,False,False,True,20.0,True,75.0,,,False,AS_NEW
9030568,4480,HOUSE,HOUSE,215000.0,FOR_SALE,3.0,115.0,INSTALLED,False,False,True,50.0,,,107.0,2.0,False,AS_NEW
9030787,1400,HOUSE,VILLA,325000.0,FOR_SALE,5.0,175.0,INSTALLED,False,False,True,16.0,,,648.0,4.0,False,TO_BE_DONE_UP
9040924,2000,APARTMENT,APARTMENT,359500.0,FOR_SALE,3.0,116.0,,,False,True,6.0,,,,2.0,,AS_NEW
9039024,6800,APARTMENT,APARTMENT,245000.0,FOR_SALE,2.0,128.0,INSTALLED,False,False,True,,,,,,False,AS_NEW
9039860,9000,APARTMENT,APARTMENT,295000.0,FOR_SALE,2.0,110.0,,,False,True,8.0,,,,2.0,,TO_BE_DONE_UP
9031391,1140,APARTMENT,APARTMENT,197500.0,FOR_SALE,1.0,70.0,HYPER_EQUIPPED,,True,True,3.0,,,,4.0,,JUST_RENOVATED
9030582,9400,APARTMENT,APARTMENT,300000.0,FOR_SALE,2.0,104.0,USA_HYPER_EQUIPPED,False,False,True,18.0,,,,3.0,,AS_NEW
9030647,1200,APARTMENT,APARTMENT,445000.0,FOR_SALE,3.0,146.0,INSTALLED,False,False,,,,,,2.0,,AS_NEW
9030572,1180,APARTMENT,PENTHOUSE,1500000.0,FOR_SALE,3.0,220.0,HYPER_EQUIPPED,False,False,True,60.0,,,,3.0,False,AS_NEW
9037610,8570,HOUSE,HOUSE,230000.0,FOR_SALE,3.0,210.0,SEMI_EQUIPPED,,False,,,,,323.0,3.0,,GOOD
9037607,9750,HOUSE,HOUSE,379000.0,FOR_SALE,4.0,160.0,SEMI_EQUIPPED,,False,,,,,840.0,3.0,,GOOD
9037893,4031,HOUSE,HOUSE,415000.0,FOR_SALE,4.0,232.0,NOT_INSTALLED,,True,True,18.0,True,1880.0,1880.0,4.0,,TO_BE_DONE_UP
9041500,3040,HOUSE,HOUSE,948000.0,FOR_SALE,4.0,330.0,INSTALLED,,True,True,,True,2200.0,2420.0,4.0,,JUST_RENOVATED
7342046,7860,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
6769648,6150,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8905345,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9016516,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9014635,4101,HOUSE,HOUSE,69000.0,FOR_SALE,1.0,50.0,SEMI_EQUIPPED,False,False,,,,,45.0,2.0,False,TO_BE_DONE_UP
8643789,6183,HOUSE,HOUSE,79900.0,FOR_SALE,4.0,130.0,SEMI_EQUIPPED,False,False,True,,True,240.0,320.0,2.0,False,TO_RENOVATE
7449876,4000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8693767,6870,HOUSE,MIXED_USE_BUILDING,89000.0,FOR_SALE,3.0,180.0,NOT_INSTALLED,False,False,,,,,96.0,2.0,False,TO_RENOVATE
8969648,9600,HOUSE,HOUSE,89500.0,FOR_SALE,2.0,115.0,SEMI_EQUIPPED,False,False,True,15.0,,,60.0,2.0,False,TO_RENOVATE
8989412,4020,APARTMENT,PENTHOUSE,92000.0,FOR_SALE,1.0,29.0,NOT_INSTALLED,False,False,True,12.0,,,,2.0,False,TO_BE_DONE_UP
8923633,4500,APARTMENT,DUPLEX,99000.0,FOR_SALE,2.0,100.0,INSTALLED,False,False,True,,,,,2.0,False,TO_BE_DONE_UP
8314742,5590,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8314535,5060,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8906165,9600,HOUSE,HOUSE,105000.0,FOR_SALE,2.0,125.0,SEMI_EQUIPPED,False,False,,,,,70.0,2.0,False,GOOD
8981704,4420,HOUSE,HOUSE,109000.0,FOR_SALE,1.0,50.0,SEMI_EQUIPPED,False,False,,,True,121.0,180.0,2.0,False,GOOD
8903832,4190,HOUSE,HOUSE,110000.0,FOR_SALE,3.0,105.0,INSTALLED,,False,True,,,,486.0,3.0,,GOOD
8842199,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8578807,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8712823,4000,APARTMENT,APARTMENT,120000.0,FOR_SALE,1.0,56.0,NOT_INSTALLED,,False,,,,,,,,AS_NEW
8705030,4000,APARTMENT,APARTMENT,120000.0,FOR_SALE,1.0,56.0,NOT_INSTALLED,,False,,,,,,,,AS_NEW
8048594,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8937121,1080,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8899962,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8963134,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8325945,4030,HOUSE,MIXED_USE_BUILDING,129000.0,FOR_SALE,3.0,156.0,NOT_INSTALLED,False,False,,,,,71.0,2.0,False,TO_BE_DONE_UP
8906932,6850,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8789762,9600,HOUSE,HOUSE,129000.0,FOR_SALE,4.0,178.0,SEMI_EQUIPPED,False,False,True,12.0,True,40.0,130.0,2.0,False,TO_RENOVATE
9003183,9600,HOUSE,HOUSE,129500.0,FOR_SALE,2.0,80.0,INSTALLED,False,False,,,,,40.0,2.0,False,JUST_RENOVATED
8864142,6000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8944414,8400,APARTMENT,FLAT_STUDIO,130000.0,FOR_SALE,0.0,45.0,INSTALLED,False,False,True,11.0,,,,1.0,False,TO_RENOVATE
8986210,8660,APARTMENT,FLAT_STUDIO,132500.0,FOR_SALE,0.0,35.0,INSTALLED,True,False,True,,True,,,2.0,False,GOOD
8938276,1020,APARTMENT,APARTMENT,135000.0,FOR_SALE,1.0,60.0,USA_SEMI_EQUIPPED,False,False,True,9.0,,,,,False,GOOD
8309228,1120,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804242,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7407209,3390,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8940490,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8897004,4430,APARTMENT,APARTMENT,137000.0,FOR_SALE,2.0,90.0,INSTALLED,False,False,,,,,,,False,TO_BE_DONE_UP
8977611,9600,APARTMENT,APARTMENT,138000.0,FOR_SALE,2.0,84.0,SEMI_EQUIPPED,True,False,True,3.0,,,,3.0,False,GOOD
8881870,1030,APARTMENT,APARTMENT,139000.0,FOR_SALE,1.0,28.0,INSTALLED,,False,True,2.0,,,,4.0,,GOOD
8881869,1030,APARTMENT,APARTMENT,139000.0,FOR_SALE,1.0,30.0,INSTALLED,,False,,,,,,4.0,,GOOD
8882757,1081,APARTMENT,APARTMENT,139000.0,FOR_SALE,1.0,48.0,HYPER_EQUIPPED,False,False,True,8.0,,,,,,TO_BE_DONE_UP
8920086,8370,APARTMENT,APARTMENT,139000.0,FOR_SALE,2.0,60.0,INSTALLED,True,False,,,,,,2.0,,GOOD
8703492,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8975879,6230,HOUSE,HOUSE,139500.0,FOR_SALE,2.0,110.0,USA_INSTALLED,False,False,,,True,90.0,150.0,2.0,False,JUST_RENOVATED
8878536,6200,HOUSE,HOUSE,139900.0,FOR_SALE,4.0,130.0,INSTALLED,True,False,True,22.0,,,230.0,3.0,False,GOOD
7677356,7100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8318853,4630,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8028546,5555,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8966313,6700,APARTMENT,APARTMENT,140000.0,FOR_SALE,1.0,59.0,INSTALLED,False,False,,,,,,,False,GOOD
8229143,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8904372,9100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8972719,7333,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8881954,4101,APARTMENT,APARTMENT,145000.0,FOR_SALE,2.0,81.0,NOT_INSTALLED,False,False,,,,,,3.0,False,GOOD
8404059,7050,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8645968,5000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8878020,7340,HOUSE,HOUSE,145000.0,FOR_SALE,3.0,145.0,SEMI_EQUIPPED,False,False,True,12.0,True,120.0,200.0,2.0,False,GOOD
8848600,9600,HOUSE,HOUSE,145000.0,FOR_SALE,3.0,150.0,USA_HYPER_EQUIPPED,False,False,,,,,90.0,2.0,False,JUST_RENOVATED
6770445,1480,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8977827,5000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8759879,4700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8703494,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8985511,9600,HOUSE,HOUSE,149000.0,FOR_SALE,2.0,130.0,INSTALLED,False,False,,,,,50.0,2.0,False,GOOD
8986314,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8828606,7300,HOUSE,HOUSE,149500.0,FOR_SALE,3.0,160.0,USA_SEMI_EQUIPPED,False,False,True,93.0,,,195.0,2.0,,GOOD
9000282,6031,HOUSE,HOUSE,149900.0,FOR_SALE,4.0,160.0,SEMI_EQUIPPED,False,False,True,10.0,True,400.0,690.0,3.0,False,TO_RENOVATE
7705539,1082,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8982126,4100,APARTMENT,APARTMENT,150000.0,FOR_SALE,2.0,82.0,INSTALLED,False,False,True,,True,109.0,,3.0,,TO_RENOVATE
8877657,7060,APARTMENT,APARTMENT,150000.0,FOR_SALE,2.0,85.0,SEMI_EQUIPPED,False,False,True,15.0,True,,,4.0,,TO_BE_DONE_UP
7402611,8660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8981143,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8901310,7800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8840285,5570,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8903336,6700,APARTMENT,APARTMENT,154900.0,FOR_SALE,2.0,84.0,INSTALLED,False,False,True,,,,,2.0,False,TO_BE_DONE_UP
7747887,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8806999,2020,APARTMENT,APARTMENT,155000.0,FOR_SALE,2.0,75.0,INSTALLED,,False,True,5.0,,,,,,GOOD
9011709,4520,HOUSE,HOUSE,155000.0,FOR_SALE,2.0,90.0,INSTALLED,False,False,True,,True,642.0,861.0,3.0,False,GOOD
8807540,4620,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8987961,5300,APARTMENT,APARTMENT,155000.0,FOR_SALE,1.0,50.0,SEMI_EQUIPPED,False,False,True,20.0,,,,2.0,False,TO_BE_DONE_UP
8350017,6880,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804190,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7181216,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8512269,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8960847,8650,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8524048,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8990483,4053,HOUSE,HOUSE,159000.0,FOR_SALE,1.0,70.0,INSTALLED,False,False,True,,True,200.0,240.0,2.0,False,GOOD
8990481,4053,HOUSE,HOUSE,159000.0,FOR_SALE,2.0,70.0,INSTALLED,False,False,True,,True,200.0,240.0,2.0,False,GOOD
8956842,4500,APARTMENT,APARTMENT,159000.0,FOR_SALE,2.0,119.0,NOT_INSTALLED,False,False,True,4.0,,,,2.0,False,TO_BE_DONE_UP
8343435,8600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8875393,4000,APARTMENT,APARTMENT,159500.0,FOR_SALE,2.0,79.0,NOT_INSTALLED,,False,,,,,,,,AS_NEW
8935159,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8289362,4000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8850556,1040,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8954957,2100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7307861,7060,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8865431,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8733211,9600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8370301,7950,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8629345,8370,APARTMENT,APARTMENT,162000.0,FOR_SALE,1.0,51.0,INSTALLED,True,False,True,,,,,2.0,,GOOD
9017116,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7173953,7100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8340079,8600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8478376,1190,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804259,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8928185,1400,APARTMENT,APARTMENT,165000.0,FOR_SALE,2.0,70.0,INSTALLED,,False,True,20.0,,,,,,GOOD
9012849,6887,HOUSE,HOUSE,164999.0,FOR_SALE,4.0,147.0,SEMI_EQUIPPED,False,False,True,12.0,,,1025.0,3.0,False,GOOD
8747769,5580,HOUSE,HOUSE,165000.0,FOR_SALE,4.0,165.0,INSTALLED,False,False,True,,,,236.0,2.0,False,GOOD
8435603,7021,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8106042,7950,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8915104,4032,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8819492,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7961877,9160,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
6867962,7800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8978423,1080,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8910704,2830,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8992157,4000,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,60.0,INSTALLED,False,False,True,4.0,,,,3.0,False,GOOD
8984202,6600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8240658,8400,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,52.0,INSTALLED,False,False,True,8.0,,,,,False,TO_BE_DONE_UP
8936203,6880,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8853638,6181,HOUSE,HOUSE,169900.0,FOR_SALE,4.0,218.0,SEMI_EQUIPPED,False,False,True,20.0,True,248.0,395.0,3.0,False,TO_BE_DONE_UP
8888809,6230,HOUSE,HOUSE,169900.0,FOR_SALE,3.0,125.0,INSTALLED,False,False,True,10.0,True,100.0,212.0,2.0,False,GOOD
8602050,7170,HOUSE,HOUSE,169900.0,FOR_SALE,2.0,120.0,USA_INSTALLED,False,False,,,True,300.0,590.0,3.0,False,GOOD
8958458,1400,APARTMENT,APARTMENT,170000.0,FOR_SALE,2.0,82.0,SEMI_EQUIPPED,False,False,,,,,,2.0,False,TO_RENOVATE
8844692,6180,APARTMENT,APARTMENT,170000.0,FOR_SALE,2.0,95.0,INSTALLED,False,False,,,,,,3.0,False,AS_NEW
8909893,8670,APARTMENT,APARTMENT,170000.0,FOR_SALE,1.0,44.0,USA_HYPER_EQUIPPED,True,False,True,5.0,,,,2.0,False,JUST_RENOVATED
8767662,8930,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8665988,8530,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7827549,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8774103,1731,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8783450,5363,APARTMENT,APARTMENT,172000.0,FOR_SALE,2.0,155.0,INSTALLED,,False,,,True,245.0,,4.0,,GOOD
8054789,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8761939,4052,HOUSE,HOUSE,172500.0,FOR_SALE,4.0,100.0,INSTALLED,False,False,,,,,75.0,4.0,False,TO_RENOVATE
8925951,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8692331,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9021892,5000,APARTMENT,APARTMENT,173000.0,FOR_SALE,2.0,70.0,USA_INSTALLED,False,False,True,5.0,,,,2.0,,GOOD
7723162,8660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8497913,5310,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8671412,1020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8910215,1703,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8983165,1000,APARTMENT,FLAT_STUDIO,175000.0,FOR_SALE,1.0,43.0,USA_HYPER_EQUIPPED,True,False,True,,,,,2.0,False,GOOD
9015182,1081,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,75.0,SEMI_EQUIPPED,,False,True,2.0,,,,2.0,,TO_RENOVATE
8940438,4000,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,90.0,INSTALLED,False,False,True,2.0,,,,3.0,False,GOOD
8876897,4500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8520953,4520,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8888881,4540,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
9009325,5580,HOUSE,HOUSE,175000.0,FOR_SALE,5.0,326.0,INSTALLED,False,False,True,,True,200.0,566.0,4.0,False,TO_BE_DONE_UP
8983914,6600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804214,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8896681,8400,APARTMENT,APARTMENT,175000.0,FOR_SALE,1.0,60.0,INSTALLED,False,False,,,,,,2.0,False,GOOD
7574741,8660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8944242,3840,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8147008,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8846988,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8651556,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8193872,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8732994,8791,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8690918,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8976292,4860,APARTMENT,APARTMENT,179000.0,FOR_SALE,2.0,110.0,INSTALLED,False,False,True,40.0,True,60.0,,3.0,False,AS_NEW
9008026,6820,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8964136,6840,HOUSE,HOUSE,179000.0,FOR_SALE,4.0,248.0,INSTALLED,False,False,True,11.0,True,132.0,512.0,3.0,False,TO_BE_DONE_UP
4579494,6440,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,,False,,,,,,,,
